linha_id,linha,sistema,subsistema,operador,fase,etapa,status,placemark,segmento,ordem_ponto,latitude,longitude,origem_aba,cidade,estacao_id,distrito
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,908,-23.562071670494,-46.6425233703294,dados,São Paulo,bela_vista,kml_60
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,909,-23.5620810094306,-46.6424708477896,dados,São Paulo,bela_vista,kml_60
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,910,-23.5629428708994,-46.637627515241,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,911,-23.562958890067,-46.63753777845221,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,912,-23.5629669694013,-46.6374929575552,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,913,-23.5629806835637,-46.6374183239677,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,914,-23.5629919488605,-46.6373587209528,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,915,-23.5630059439273,-46.6372873274169,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,916,-23.5630187064379,-46.63722502111501,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,917,-23.5630337320061,-46.6371552813524,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,918,-23.5630481279263,-46.6370921157403,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,919,-23.5630647221203,-46.63702361249089,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,920,-23.5630810815856,-46.6369603252205,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,921,-23.5631154725184,-46.6368392279367,dados,São Paulo,sao_joaquim,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,922,-23.5631536251891,-46.6367194639419,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,923,-23.5631954958046,-46.6366011707084,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,924,-23.5632410363044,-46.6364844840206,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,925,-23.5632901944152,-46.6363695378194,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,926,-23.5633429137113,-46.6362564640482,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,927,-23.5633991336791,-46.6361453925017,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,928,-23.5634587897866,-46.63603645067699,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,929,-23.5635218135576,-46.6359297636267,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,930,-23.5635881326501,-46.6358254538161,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,931,-23.5636237918007,-46.63577231410991,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,932,-23.5636630797997,-46.63571574301629,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,933,-23.5636998674221,-46.6356643507158,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,934,-23.5637410219965,-46.6356083492941,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,935,-23.5637781997985,-46.6355588802753,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,936,-23.563821189491,-46.6355027317757,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,937,-23.5638573387991,-46.63545621247439,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,938,-23.5639028470365,-46.6353982958138,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,939,-23.56393027388,-46.63536364758571,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,940,-23.5639852827464,-46.6352944110475,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,941,-23.564118889163,-46.6351264545404,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,942,-23.5641542814991,-46.6350819459044,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,943,-23.5641719720888,-46.63505967326859,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,944,-23.5642014205299,-46.63502251289701,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,945,-23.5642249401381,-46.63499273246369,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,946,-23.564253093419,-46.6349569221072,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,947,-23.5642776535924,-46.63492550354,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,948,-23.5643051152528,-46.63489013190641,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,949,-23.564329970947,-46.6348578597855,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,950,-23.5643568939491,-46.6348225820589,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,951,-23.5643817481357,-46.6347896774141,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,952,-23.5645271370024,-46.63458962219271,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,953,-23.5646664685344,-46.6343845566818,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,954,-23.5646891363486,-46.6343498435914,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,955,-23.5647133658013,-46.6343123379092,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,956,-23.5647354709774,-46.6342777907091,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,957,-23.5647596412858,-46.6342396966437,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,958,-23.5647810659999,-46.6342056845863,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,959,-23.5648054431682,-46.6341667508174,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,960,-23.5648256872849,-46.63413426105389,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,961,-23.564850921551,-46.6340936149081,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,962,-23.5648660354478,-46.6340692109429,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,963,-23.5648962277299,-46.6340204010288,dados,São Paulo,estacao_agregada_0161,kml_5
linha_06_laranja,Linha 06 - Laranja,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,,,em construção,Linha 06 - Traçado,1,964,-23.5651713340836,-46.6335754719486,dados,São Paulo,estacao_agregada_0161,kml_5
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,1,-23.5934176500119,-46.7347575600249,dados,São Paulo,vila_sonia,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,2,-23.5948789655412,-46.7380263600249,dados,São Paulo,estacao_agregada_0182,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,3,-23.5950935675684,-46.7384601600249,dados,São Paulo,estacao_agregada_0182,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,4,-23.5952956329533,-46.7387910000249,dados,São Paulo,estacao_agregada_0182,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,5,-23.5955354717899,-46.7390181600249,dados,São Paulo,estacao_agregada_0182,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,6,-23.5958069807002,-46.7392248000249,dados,São Paulo,estacao_agregada_0182,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,7,-23.5971955272033,-46.74017520002489,dados,São Paulo,estacao_agregada_0183,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,8,-23.5978393208615,-46.7406090000249,dados,São Paulo,estacao_agregada_0183,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,9,-23.5985903269953,-46.74107052002489,dados,São Paulo,estacao_agregada_0183,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,10,-23.599259680474,-46.7415118800249,dados,São Paulo,estacao_agregada_0183,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,11,-23.5996435097719,-46.7418218400249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,12,-23.6003397438911,-46.7424972000249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,13,-23.6008616284024,-46.7430962400249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,14,-23.6012873487112,-46.7435458800249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,15,-23.6017394585371,-46.7439642000249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,16,-23.6022158133548,-46.74434940002489,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,17,-23.6027144335973,-46.7447000400249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,18,-23.6032331747747,-46.7450143200249,dados,São Paulo,chacara_do_joquei,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,19,-23.6045579759979,-46.7456709600249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,20,-23.60508000866,-46.7460370800249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,21,-23.6055261676291,-46.7465065200249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,22,-23.6057730800918,-46.7468683200249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,23,-23.6060571030709,-46.7474684400249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,24,-23.6061900427673,-46.7478910800249,dados,São Paulo,estacao_agregada_0184,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,25,-23.6063177043339,-46.74832200002489,dados,São Paulo,estacao_agregada_0185,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,26,-23.6067584161773,-46.7498106000249,dados,São Paulo,estacao_agregada_0185,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,27,-23.6068936642752,-46.7502246000249,dados,São Paulo,estacao_agregada_0185,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,28,-23.6070513435889,-46.7506288800249,dados,São Paulo,estacao_agregada_0185,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,29,-23.6075469765982,-46.75180032002491,dados,São Paulo,estacao_agregada_0186,kml_14
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,30,-23.6076822238826,-46.7521408800249,dados,São Paulo,estacao_agregada_0186,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,31,-23.6078024619,-46.7524882800249,dados,São Paulo,estacao_agregada_0186,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,32,-23.608481334563,-46.75464036002489,dados,São Paulo,largo_taboao,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,33,-23.6086281262946,-46.7554287600249,dados,São Paulo,largo_taboao,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,34,-23.6086746377978,-46.7562315600249,dados,São Paulo,largo_taboao,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,35,-23.6086202094414,-46.7570340000249,dados,São Paulo,estacao_agregada_0187,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,36,-23.6084655008383,-46.7578206000249,dados,São Paulo,estacao_agregada_0187,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,37,-23.6083513660162,-46.7582036400249,dados,São Paulo,estacao_agregada_0187,
linha_04_amarela,Linha 04 - Amarela,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Extensão Sudoeste,,em construção,Linha 04 - Amarela - Traçado da Extensão até Taboão,1,38,-23.607574191002,-46.7605378800249,dados,São Paulo,taboao,
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,1,-23.5989969215713,-46.4689911600249,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,2,-23.5987697899713,-46.4686466400249,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,3,-23.5986688424672,-46.46833704002489,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,4,-23.5986058327112,-46.4679309600249,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,5,-23.598580595811,-46.4675245200249,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,6,-23.5986752753987,-46.46620980002489,dados,São Paulo,jardim_colonial,kml_54
linha_15_prata,Linha 15 - Prata,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Extensão Leste,,em construção,Linha 15 - Prata - Traçado até Cid. Tiradentes,1,7,-23.5985904926352,-46.4649282000249,dados,São Paulo,estacao_agregada_0361,kml_54
