estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito
agua_branca,Água Branca,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 03 - Vermelha,,,em projeto,Não,-23.52238614057885,-46.68732953543425,dados,São Paulo,kml_45
comendador_sant_anna,Comendador Sant'Anna,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 05 - Lílas,Extensão Sul,,em projeto,Não,-23.6712489473428,-46.77358705717778,dados,São Paulo,kml_50
jardim_angela,Jardim Ângela ● ◆,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 05 - Lílas,Extensão Sul,,em projeto,Sim,-23.6909724,-46.77492820000001,dados,São Paulo,kml_87
ricardo_jafet,Ricardo Jafet,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 05 - Lílas,Extensão Norte,,em projeto,Não,-23.58723744823585,-46.61939184836195,dados,São Paulo,kml_75
bom_pastor,Bom Pastor,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 05 - Lílas,Extensão Norte,,em projeto,Não,-23.58329163499302,-46.60769018030105,dados,São Paulo,kml_41
ipiranga,Ipiranga,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 05 - Lílas,Extensão Norte,,em projeto,Não,-23.58186776929841,-46.59741533619189,dados,São Paulo,kml_41
teodoro_sampaio,Teodoro Sampaio,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56167440432415,-46.68438711107068,dados,São Paulo,kml_37
oscar_freire,Oscar Freire,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56019811212317,-46.66999091486018,dados,São Paulo,kml_66
nove_de_julho,Nove de Julho,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56930101553593,-46.66005131035093,dados,São Paulo,kml_66
jardim_paulista,Jardim Paulista,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57643481452353,-46.65719076708381,dados,São Paulo,kml_15
parque_ibirapuera,Parque Ibirapuera,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.58241368495392,-46.65491845878525,dados,São Paulo,kml_15
dante_pazzanezi,Dante Pazzanezi,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.58556150930234,-46.6463411917046,dados,São Paulo,kml_75
ana_rosaproposta,Ana RosaProposta:  ● ■,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Sim,-23.58215494160781,-46.63872737233316,dados,São Paulo,kml_75
pq_aclimacao,Pq. Aclimação,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57828350263759,-46.62657186699374,dados,São Paulo,kml_75
independencia,Independência,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57658972189862,-46.61138304060522,dados,São Paulo,kml_41
sao_carlos,São Carlos,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56953467931703,-46.60443048884505,dados,São Paulo,kml_41
paes_de_barros,Paes de Barros,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56423682437288,-46.59560065459214,dados,São Paulo,kml_63
vila_bertioga,Vila Bertioga,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55836593195174,-46.5909204261747,dados,São Paulo,kml_63
alvaro_ramos,Álvaro Ramos,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55541410762367,-46.57851788863707,dados,São Paulo,kml_71
regente_feijo,Regente Feijó,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55856232560336,-46.56902144505763,dados,São Paulo,kml_71
analia_franco,Anália Franco,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56442009599886,-46.55953751214929,dados,São Paulo,kml_33
abel_ferreira,Abel Ferreira,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56851332188919,-46.55277064970509,dados,São Paulo,kml_33
renata,Renata,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57114443902487,-46.54020564343946,dados,São Paulo,kml_33
cipriano_rodrigues,Cipriano Rodrigues,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57610527606375,-46.52796796288668,dados,São Paulo,kml_55
vila_antonieta,Vila Antonieta,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.57582104022082,-46.51810288446472,dados,São Paulo,kml_55
rio_das_pedras,Rio das Pedras,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56515065813061,-46.50919358386196,dados,São Paulo,kml_55
jardim_brasilia,Jardim Brasília,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55297442021907,-46.49362374918569,dados,São Paulo,kml_36
santa_marcelina,Santa Marcelina,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55297029735678,-46.46545152792518,dados,São Paulo,kml_36
colonia,Colonia,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.55878804331467,-46.44520107668262,dados,São Paulo,kml_22
fazenda_do_carmo,Fazenda do Carmo,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.56707989618017,-46.41599803465926,dados,São Paulo,kml_2
cidade_tiradentes,Cidade Tiradentes,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 16 - Violeta,,,em projeto,Não,-23.5839003648365,-46.40840548890284,dados,São Paulo,kml_2
anhangabau,Anhangabaú,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.54968604296782,-46.63965197834013,dados,São Paulo,kml_30
sao_bento,São Bento,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.54363350742896,-46.63570347208585,dados,São Paulo,kml_30
cerealistas,Cerealistas,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.53949360172609,-46.62472862699127,dados,São Paulo,kml_88
silva_teles,Silva Teles,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.53335940454871,-46.61225466193748,dados,São Paulo,kml_49
pari,Pari,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.53033747361583,-46.60441088711207,dados,São Paulo,kml_49
vila_maria,Vila Maria,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.52271042767289,-46.59273886920809,dados,São Paulo,kml_10
curuca,Curuçá,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.51474915762078,-46.58681927174879,dados,São Paulo,kml_10
jardim_japao,Jardim Japão,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.50260829106561,-46.57543332751602,dados,São Paulo,kml_10
jardim_julieta,Jardim Julieta,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.48635247593676,-46.56401571141645,dados,São Paulo,kml_95
dutra,Dutra,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.48763779647491,-46.54606533927608,dados,São Paulo,
vila_augusta,Vila Augusta,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.47710180824262,-46.53527651342033,dados,São Paulo,
guarulhos,Guarulhos,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.47037165533733,-46.52929203613989,dados,São Paulo,
bosque_maia,Bosque Maia,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.46216399347963,-46.52612468027715,dados,São Paulo,
cocaia,Cocaia,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.44485496918666,-46.52115778342774,dados,São Paulo,
bom_clima,Bom Clima,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 19 - Celeste,,,em projeto,Não,-23.45503308557445,-46.52010739639075,dados,São Paulo,
santa_marina,Santa Marina,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.51558522278033,-46.6926998659082,dados,São Paulo,kml_45
lapa,Lapa,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.51795300015106,-46.70066737699991,dados,São Paulo,kml_45
vila_romana,Vila Romana,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.5273970754921,-46.70260467663738,dados,São Paulo,kml_45
cerro_cora,Cerro Corá,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.5405345832114,-46.70162107133073,dados,São Paulo,kml_45
girassol,Girassol,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.55342916690041,-46.69045832973371,dados,São Paulo,kml_37
teodoro_sampaio,Teodoro Sampaio,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.56089233271415,-46.68533116202496,dados,São Paulo,kml_37
fradique_coutinho,Fradique Coutinho,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.5663627215041,-46.68346222203256,dados,São Paulo,kml_37
max_fefter,Max Fefter,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.58431607313156,-46.68335146128371,dados,São Paulo,kml_57
jk,JK,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.59274638542968,-46.68073999780333,dados,São Paulo,kml_57
helio_pellegrino,Hélio Pellegrino,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.59740999628474,-46.67335129402043,dados,São Paulo,kml_15
moema,Moema,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.6038216227157,-46.66258524604479,dados,São Paulo,kml_15
clube_sirio,Clube Sírio,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.61017991547889,-46.65479616879496,dados,São Paulo,kml_15
indianopolis,Indianópolis,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.61695964264134,-46.6483217027622,dados,São Paulo,kml_17
saude,Saúde,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.61932744012496,-46.63927577347276,dados,São Paulo,kml_17
cursino,Cursino,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.62388037654247,-46.62757990805607,dados,São Paulo,kml_12
agua_funda,Água Funda,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.63277637836649,-46.61629699223562,dados,São Paulo,kml_12
arlindo_vieira,Arlindo Vieira,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.64204437389888,-46.60667268921965,dados,São Paulo,kml_65
vila_livieiro,Vila Livieiro,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.6471782502425,-46.59725071057459,dados,São Paulo,kml_65
taboao_ancheta,Taboão-Ancheta,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.65635763573852,-46.59554670762495,dados,São Paulo,
rudge_ramos,Rudge Ramos,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.65385643447859,-46.57224807229493,dados,São Paulo,
afonsina,Afonsina,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.65305208185986,-46.56262488761805,dados,São Paulo,
principe_de_gales,Principe de Gales,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.66119797072654,-46.54924421342233,dados,São Paulo,
portugal,Portugal,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.66001186192557,-46.53307538947723,dados,São Paulo,
santo_andre,Santo André,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 20 - Rosa,,,em projeto,Não,-23.65172908156414,-46.52959105981913,dados,São Paulo,
butanta,Butantã,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.5709863439107,-46.70974709711675,dados,São Paulo,kml_27
jardim_boa_vista,Jardim Boa Vista,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.58465645212808,-46.78766288908661,dados,São Paulo,kml_44
sao_remo,São Remo,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.56270857837722,-46.74648484307632,dados,São Paulo,kml_1
rio_pequeno,Rio Pequeno,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.57100678596564,-46.75974271264478,dados,São Paulo,kml_1
monte_belo,Monte Belo,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.58202352591579,-46.7717023019404,dados,São Paulo,kml_1
granja_viana,Granja Viana,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.5899790790481,-46.83195399089652,dados,São Paulo,
usp,USP,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.56111082391147,-46.72586800570114,dados,São Paulo,kml_27
vitor_civita,Vitor Civita,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.58212014406326,-46.80076012391491,dados,São Paulo,
santa_maria,Santa Maria,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.58497841247241,-46.81237336467608,dados,São Paulo,
mesopotamia,Mesopotâmia,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.59860131960152,-46.84474415405604,dados,São Paulo,
estrada_do_embu,Estrada do Embu,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.60058115511028,-46.85726755436316,dados,São Paulo,
parque_alexandra,Parque Alexandra,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.59601577090051,-46.87723561906576,dados,São Paulo,
sabia,Sabiá,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.59984478016354,-46.89961342307399,dados,São Paulo,
santo_antonio,Santo Antonio,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.60219796181322,-46.91154859098251,dados,São Paulo,
cotia,Cotia,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.60451523348963,-46.92097789293885,dados,São Paulo,
teodoro_sampaio,Teodoro Sampaio,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.56055356749107,-46.68648543892465,dados,São Paulo,kml_37
sumare,Sumaré,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 22 - Marrom,,,em projeto,Não,-23.55149014504799,-46.67752818679107,dados,São Paulo,kml_66
diadema,Diadema,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.68403197482705,-46.62637352919329,dados,São Paulo,
vila_livieiro,Vila Livieiro,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.64802531754346,-46.59756272648381,dados,São Paulo,kml_65
sao_caetano,São Caetano,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.61088937099101,-46.57011981505549,dados,São Paulo,
sao_lucas,São Lucas,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.58918245657529,-46.54506656840913,dados,São Paulo,kml_8
renata,Renata,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.57088283017067,-46.54052560906287,dados,São Paulo,kml_33
jd_brasilia,Jd. Brasília,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.5527560769271,-46.49407255943386,dados,São Paulo,kml_36
pq_do_carmo,Pq. Do Carmo,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 21 - Grafite - Provisório,,,em projeto,Não,-23.5704191655952,-46.4695952461797,dados,São Paulo,kml_89
alphaville,Alphaville,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.49831111035173,-46.84801840221854,dados,São Paulo,
araguia,Araguia,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.50120467174744,-46.83871167892588,dados,São Paulo,
brasil,Brasil,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.52462668000034,-46.83035722531071,dados,São Paulo,
campo_limpo,Campo Limpo,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.64893963684425,-46.75895824052645,dados,São Paulo,kml_52
carapicuiba,Carapicuíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.51834188871518,-46.83522045469396,dados,São Paulo,
cohab_castelo_branco,Cohab Castelo Branco,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.53539770806091,-46.8279803032842,dados,São Paulo,
donatello,Donatello,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.62728037024151,-46.75708841047787,dados,São Paulo,kml_52
eiras_garcias,Eiras Garcias,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.59081024723819,-46.76789867529777,dados,São Paulo,kml_44
hortencias,Hortências,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.60289473482934,-46.76459430127511,dados,São Paulo,
integracao,Integração,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.53298645609289,-46.8232034997034,dados,São Paulo,
jardim_d_abril,Jardim D'Abril,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.57486555386522,-46.77518006902567,dados,São Paulo,kml_1
jardim_roberto,Jardim Roberto,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.54420793550566,-46.80726657430328,dados,São Paulo,
largo_taboao,Largo Taboão,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.61010498628811,-46.75406296931572,dados,São Paulo,
monte_belo,Monte Belo,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.58247908396902,-46.77156398754442,dados,São Paulo,kml_1
nova_granada,Nova Granada,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.55354413204215,-46.79342929840903,dados,São Paulo,
parque_da_lagoa,Parque da Lagoa,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.51320690068614,-46.83440870408005,dados,São Paulo,
santo_antonio,Santo Antônio,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.551261433253,-46.79996684921129,dados,São Paulo,
sanzar,Sanzar,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.56191574172445,-46.78345680500015,dados,São Paulo,
sao_pedro,São Pedro,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.5382461229087,-46.81343124034914,dados,São Paulo,
tambore,Tamboré,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 24 - Quartzo,,,em projeto,Não,-23.50369920603532,-46.83209040723482,dados,São Paulo,
lapa,Lapa,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 09 - Esmeralda,Extensão para o Centro,,em projeto,Não,-23.51977516807305,-46.69953971414611,dados,São Paulo,kml_45
agua_branca,Água Branca,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 09 - Esmeralda,Extensão para o Centro,,em projeto,Não,-23.52144523432296,-46.6866336463428,dados,São Paulo,kml_77
barra_funda,Barra Funda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 09 - Esmeralda,Extensão para o Centro,,em projeto,Não,-23.52555041742979,-46.66744873991696,dados,São Paulo,kml_77
julio_prestes,Julio Prestes,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 09 - Esmeralda,Extensão para o Centro,,em projeto,Não,-23.53274058656669,-46.640874463433,dados,São Paulo,kml_79
parada_pirelli,Parada Pirelli,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,em projeto,Não,-23.65931402864444,-46.50927237321158,dados,São Paulo,
cerealistas,Cerealistas,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,em projeto,Não,-23.53795174294856,-46.62498276069829,dados,São Paulo,kml_88
cerealistas,Cerealistas,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,em projeto,Não,-23.53782227897242,-46.62497421911181,dados,São Paulo,kml_88
legeado,Legeado,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,em projeto,Não,-23.54717524642663,-46.39976454167064,dados,São Paulo,kml_31
cesar_de_souza,César de Souza,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,em projeto,Não,-23.50404024876643,-46.14897566231724,dados,São Paulo,
uniao_de_vila_nova,União de Vila Nova,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,em projeto,Não,-23.48632446499976,-46.46457391984151,dados,São Paulo,kml_40
cangaiba,Cangaíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,em projeto,Não,-23.50282433283039,-46.53595184549392,dados,São Paulo,kml_23
gabriela_mistral,Gabriela Mistral,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,em projeto,Não,-23.51893615020227,-46.55066107885689,dados,São Paulo,kml_34
serra_de_botucatu,Serra de Botucatu,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,em projeto,Não,-23.54078673375394,-46.55310816709208,dados,São Paulo,kml_76
itapura,Itapura,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,em projeto,Não,-23.54851649776306,-46.56543242558928,dados,São Paulo,kml_32
demerito_ribeiro,Demérito Ribeiro,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,em projeto,Não,-23.55078745651625,-46.57859203757717,dados,São Paulo,kml_71
sapucaia,Sapucaia,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,em projeto,Não,-23.55359751809389,-46.59086370609458,dados,São Paulo,kml_63
guaiuna,Guaiúna,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,em projeto,Não,-23.53018225477006,-46.5535444233046,dados,São Paulo,kml_34
