estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito
estacao_agregada_0362,Estação agregada 362,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5981705367377,-46.4618520000249,dados,São Paulo,kml_54
estacao_agregada_0363,Estação agregada 363,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5958165485254,-46.4521161600249,dados,São Paulo,kml_16
estacao_agregada_0364,Estação agregada 364,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5946061357862,-46.44855864002491,dados,São Paulo,kml_16
estacao_agregada_0365,Estação agregada 365,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5947512928388,-46.4414126400249,dados,São Paulo,kml_16
estacao_agregada_0366,Estação agregada 366,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5961581599821,-46.43604324002491,dados,São Paulo,kml_16
estacao_agregada_0367,Estação agregada 367,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5951245784395,-46.4329551600249,dados,São Paulo,kml_16
estacao_agregada_0368,Estação agregada 368,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5941518562933,-46.4200714800249,dados,São Paulo,kml_16
estacao_agregada_0369,Estação agregada 369,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5918175906343,-46.4173934400249,dados,São Paulo,kml_2
estacao_agregada_0370,Estação agregada 370,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5884108837494,-46.4151906000249,dados,São Paulo,kml_2
estacao_agregada_0371,Estação agregada 371,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5806845961246,-46.4112194400249,dados,São Paulo,kml_2
estacao_agregada_0372,Estação agregada 372,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5866306248213,-46.4092941600249,dados,São Paulo,kml_2
estacao_agregada_0373,Estação agregada 373,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5913870558616,-46.4074682400249,dados,São Paulo,kml_2
estacao_agregada_0374,Estação agregada 374,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Oeste,,em construção,,-23.5857879963918,-46.59525504002491,dados,São Paulo,kml_41
estacao_agregada_0375,Estação agregada 375,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Oeste,,em construção,,-23.587183742276,-46.5926871600249,dados,São Paulo,kml_6
estacao_agregada_0376,Estação agregada 376,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6267915919572,-46.67573232002491,dados,São Paulo,kml_85
estacao_agregada_0377,Estação agregada 377,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6172748588395,-46.6851420000249,dados,São Paulo,kml_57
estacao_agregada_0378,Estação agregada 378,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6148179695842,-46.6913026800249,dados,São Paulo,kml_57
estacao_agregada_0379,Estação agregada 379,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6139636467591,-46.6988972400249,dados,São Paulo,kml_57
estacao_agregada_0380,Estação agregada 380,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.616768212694,-46.6998681600249,dados,São Paulo,kml_57
estacao_agregada_0381,Estação agregada 381,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6293721028863,-46.6672568400249,dados,São Paulo,kml_85
estacao_agregada_0382,Estação agregada 382,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6241064741451,-46.7062311600249,dados,São Paulo,kml_74
estacao_agregada_0383,Estação agregada 383,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6253083688393,-46.70940132002491,dados,São Paulo,kml_74
estacao_agregada_0384,Estação agregada 384,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6253040810897,-46.7176143600249,dados,São Paulo,kml_38
estacao_agregada_0385,Estação agregada 385,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6246426115738,-46.7211308400249,dados,São Paulo,kml_38
estacao_agregada_0386,Estação agregada 386,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6225981532631,-46.7232915600249,dados,São Paulo,kml_38
estacao_agregada_0387,Estação agregada 387,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.617442915836,-46.7210152800249,dados,São Paulo,kml_38
estacao_agregada_0388,Estação agregada 388,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6094000171899,-46.7198384400249,dados,São Paulo,kml_24
estacao_agregada_0389,Estação agregada 389,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6065128250671,-46.7194395600249,dados,São Paulo,kml_24
estacao_agregada_0390,Estação agregada 390,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6020637362776,-46.7185071600249,dados,São Paulo,kml_24
estacao_agregada_0391,Estação agregada 391,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.5937785679246,-46.7209893600249,dados,São Paulo,kml_24
estacao_agregada_0392,Estação agregada 392,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.5907493339432,-46.7219156400249,dados,São Paulo,kml_24
estacao_agregada_0393,Estação agregada 393,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6497718173786,-46.64277144002491,dados,São Paulo,kml_86
estacao_agregada_0394,Estação agregada 394,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6537355357437,-46.6478056800249,dados,São Paulo,kml_86
estacao_agregada_0395,Estação agregada 395,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6476123317603,-46.6539631200249,dados,São Paulo,kml_86
estacao_agregada_0396,Estação agregada 396,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.6412296290643,-46.6599276000249,dados,São Paulo,kml_86
estacao_agregada_0397,Estação agregada 397,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,,-23.63671114233,-46.66492440002489,dados,São Paulo,kml_85
estacao_agregada_1927,Estação agregada 1927,Sistema Suplementar,,nan,,,,em construção,,-23.59572295607,-46.46575457261692,dados,São Paulo,kml_54
estacao_agregada_1928,Estação agregada 1928,Sistema Suplementar,,nan,,,,em construção,,-23.59303587682835,-46.46736940470264,dados,São Paulo,kml_54
estacao_agregada_1929,Estação agregada 1929,Sistema Suplementar,,nan,,,,em construção,,-23.59272894813985,-46.47316499575118,dados,São Paulo,kml_54
estacao_agregada_1930,Estação agregada 1930,Sistema Suplementar,,nan,,,,em construção,,-23.5914038836755,-46.47598949257657,dados,São Paulo,kml_54
estacao_agregada_1931,Estação agregada 1931,Sistema Suplementar,,nan,,,,em construção,,-23.59011216804172,-46.47875340395385,dados,São Paulo,kml_54
estacao_agregada_1932,Estação agregada 1932,Sistema Suplementar,,nan,,,,em construção,,-23.58791647650463,-46.48153722102344,dados,São Paulo,kml_54
estacao_agregada_1933,Estação agregada 1933,Sistema Suplementar,,nan,,,,em construção,,-23.58695184141704,-46.48561411638114,dados,São Paulo,kml_54
estacao_agregada_1934,Estação agregada 1934,Sistema Suplementar,,nan,,,,em construção,,-23.58494981080472,-46.48872680061007,dados,São Paulo,kml_54
estacao_agregada_1935,Estação agregada 1935,Sistema Suplementar,,nan,,,,em construção,,-23.57991354130672,-46.49302341257562,dados,São Paulo,kml_54
estacao_agregada_1936,Estação agregada 1936,Sistema Suplementar,,nan,,,,em construção,,-23.57869337684287,-46.49613008955497,dados,São Paulo,kml_54
estacao_agregada_1937,Estação agregada 1937,Sistema Suplementar,,nan,,,,em construção,,-23.57790879787597,-46.49979388421812,dados,São Paulo,kml_54
estacao_agregada_1938,Estação agregada 1938,Sistema Suplementar,,nan,,,,em construção,,-23.5600076643535,-46.51280100015319,dados,São Paulo,kml_55
estacao_agregada_1939,Estação agregada 1939,Sistema Suplementar,,nan,,,,em construção,,-23.55368301166506,-46.51820222556131,dados,São Paulo,kml_76
estacao_agregada_1940,Estação agregada 1940,Sistema Suplementar,,nan,,,,em construção,,-23.54866181292814,-46.52515215342652,dados,São Paulo,kml_76
estacao_agregada_1941,Estação agregada 1941,Sistema Suplementar,,nan,,,,em construção,,-23.54688305678162,-46.52739998746616,dados,São Paulo,kml_76
estacao_agregada_1942,Estação agregada 1942,Sistema Suplementar,,nan,,,,em construção,,-23.54473382962108,-46.5294637919867,dados,São Paulo,kml_76
estacao_agregada_1943,Estação agregada 1943,Sistema Suplementar,,nan,,,,em construção,,-23.54338635379242,-46.53217362507386,dados,São Paulo,kml_76
estacao_agregada_1944,Estação agregada 1944,Sistema Suplementar,,nan,,,,em construção,,-23.54189907328381,-46.53472541143639,dados,São Paulo,kml_76
estacao_agregada_1945,Estação agregada 1945,Sistema Suplementar,,nan,,,,em construção,,-23.53855150555909,-46.54565168189946,dados,São Paulo,kml_76
estacao_agregada_1946,Estação agregada 1946,Sistema Suplementar,,nan,,,,em construção,,-23.54994821453353,-46.605968750425,dados,São Paulo,kml_63
estacao_agregada_1947,Estação agregada 1947,Sistema Suplementar,,nan,,,,em construção,,-23.55286387832282,-46.61522278374381,dados,São Paulo,kml_88
estacao_agregada_1948,Estação agregada 1948,Sistema Suplementar,,nan,,,,em construção,,-23.55252589112855,-46.61854727706532,dados,São Paulo,kml_88
estacao_agregada_1949,Estação agregada 1949,Sistema Suplementar,,nan,,,,em construção,,-23.55207419502818,-46.62242782013256,dados,São Paulo,kml_88
estacao_agregada_1950,Estação agregada 1950,Sistema Suplementar,,nan,,,,em construção,,-23.55413411644014,-46.4869652321957,dados,São Paulo,kml_36
estacao_agregada_1951,Estação agregada 1951,Sistema Suplementar,,nan,,,,em construção,,-23.55474683993506,-46.48387120080692,dados,São Paulo,kml_36
estacao_agregada_1952,Estação agregada 1952,Sistema Suplementar,,nan,,,,em construção,,-23.55464853942366,-46.48034857752845,dados,São Paulo,kml_36
estacao_agregada_1953,Estação agregada 1953,Sistema Suplementar,,nan,,,,em construção,,-23.55644910972041,-46.47752766814516,dados,São Paulo,kml_36
estacao_agregada_1954,Estação agregada 1954,Sistema Suplementar,,nan,,,,em construção,,-23.55704023944919,-46.47342678445187,dados,São Paulo,kml_36
estacao_agregada_1955,Estação agregada 1955,Sistema Suplementar,,nan,,,,em construção,,-23.55651719485854,-46.47026288117184,dados,São Paulo,kml_36
estacao_agregada_1956,Estação agregada 1956,Sistema Suplementar,,nan,,,,em construção,,-23.55097584816018,-46.46339613910465,dados,São Paulo,kml_36
estacao_agregada_1957,Estação agregada 1957,Sistema Suplementar,,nan,,,,em construção,,-23.54596290551468,-46.4610111111993,dados,São Paulo,kml_18
estacao_agregada_1958,Estação agregada 1958,Sistema Suplementar,,nan,,,,em construção,,-23.54454744448418,-46.46361783120012,dados,São Paulo,kml_18
estacao_agregada_1959,Estação agregada 1959,Sistema Suplementar,,nan,,,,em construção,,-23.54469973433456,-46.46673673373153,dados,São Paulo,kml_18
