estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito
salomao_vasconcelos,Salomão Vasconcelos ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,desconhecido,Não,-23.50555090691167,-46.52482928483667,dados,São Paulo,kml_23
buenos_aires,Buenos Aires ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,desconhecido,Não,-23.50462822842589,-46.5135234251807,dados,São Paulo,kml_23
danfer,Danfer ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,desconhecido,Não,-23.50410735950875,-46.50349021913604,dados,São Paulo,kml_23
vila_cisper,Vila Cisper ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,desconhecido,Não,-23.49862129498431,-46.49367557478593,dados,São Paulo,kml_73
paranagua_boturussu,Paranaguá-Boturussu ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,desconhecido,Sim,-23.49407736230974,-46.48011108687544,dados,São Paulo,kml_73
pedro_jose_nunes,Pedro José Nunes ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa II - Trecho entre Boturussu - São Miguel,desconhecido,Não,-23.49777605070682,-46.46791407615599,dados,São Paulo,kml_73
jacaui,Jacauí ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa II - Trecho entre Boturussu - São Miguel,desconhecido,Sim,-23.49886321041966,-46.45684469438764,dados,São Paulo,kml_40
sao_miguel_paulista,São Miguel Paulista ● ■,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase II - Extensão para Imperador,Etapa II - Trecho entre Boturussu - São Miguel,desconhecido,Sim,-23.49108410735605,-46.44379391731469,dados,São Paulo,kml_13
bonsucesso,Bonsucesso ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase III - Extensão até Bonsucesso,Etapa Única,desconhecido,Não,-23.42419213433212,-46.4074824007857,dados,São Paulo,
pimentas,Pimentas ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase III - Extensão até Bonsucesso,Etapa Única,desconhecido,Não,-23.43913739165946,-46.40710804691732,dados,São Paulo,
akel,Akel ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase III - Extensão até Bonsucesso,Etapa Única,desconhecido,Não,-23.45276696673685,-46.42385854465598,dados,São Paulo,
santo_afonso,Santo Afonso ●,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 22 - Marrom,Fase III - Extensão até Bonsucesso,Etapa Única,desconhecido,Não,-23.47193245255722,-46.43757763359314,dados,São Paulo,
teodoro_sampaio,Teodoro Sampaio,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase I - até Jaguaré,Etapa Única,desconhecido,Não,-23.56132806020316,-46.68462787490101,dados,São Paulo,kml_37
pereira_de_andrade,Pereira de Andrade ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase I - até Jaguaré,Etapa Única,desconhecido,Não,-23.54510258910296,-46.71892487081838,dados,São Paulo,kml_11
panamericana,Panamericana ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase I - até Jaguaré,Etapa Única,desconhecido,Não,-23.55374707168495,-46.70887858470461,dados,São Paulo,kml_11
pedroso_de_morais,Pedroso de Morais ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase I - até Jaguaré,Etapa Única,desconhecido,Não,-23.56028519650737,-46.69584063972124,dados,São Paulo,kml_37
jaguare,Jaguaré ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase I - até Jaguaré,Etapa Única,desconhecido,Sim,-23.54368240450659,-46.73216888562454,dados,São Paulo,kml_11
porto_carreiro,Porto Carreiro ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase II - até Osasco,Etapa Única,desconhecido,Não,-23.54799932654349,-46.74958044561284,dados,São Paulo,kml_46
vila_iara,Vila Iara ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase II - até Osasco,Etapa Única,desconhecido,Sim,-23.54717508964924,-46.76091694297076,dados,São Paulo,
autonomistas,Autonomistas ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase II - até Osasco,Etapa Única,desconhecido,Não,-23.53933869818664,-46.76995210312263,dados,São Paulo,
osasco,Osasco ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase II - até Osasco,Etapa Única,desconhecido,Sim,-23.52871037211771,-46.77583123140641,dados,São Paulo,
rochedale,Rochedale ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase III - até Helena Maria,Etapa Única,desconhecido,Não,-23.51444481803828,-46.78425878184907,dados,São Paulo,
helena_maria,Helena Maria ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase III - até Helena Maria,Etapa Única,desconhecido,Sim,-23.50474175362929,-46.78879638898017,dados,São Paulo,
costa_e_silva,Costa e Silva ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase IV - até Alphaville,Etapa Única,desconhecido,Não,-23.49977375790686,-46.79634794185457,dados,São Paulo,
walt_disney,Walt Disney ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase IV - até Alphaville,Etapa Única,desconhecido,Não,-23.49541302802919,-46.80490994882366,dados,São Paulo,
piraiba,Piraíba ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase IV - até Alphaville,Etapa Única,desconhecido,Não,-23.49372216028477,-46.82995126470979,dados,São Paulo,
amazonas,Amazonas ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase IV - até Alphaville,Etapa Única,desconhecido,Não,-23.49156169363377,-46.84307601462497,dados,São Paulo,
conde,Conde ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase IV - até Alphaville,Etapa Única,desconhecido,Sim,-23.48694923017441,-46.85699075275808,dados,São Paulo,
andromeda,Andrômeda ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase V - até Barueri,Etapa Única,desconhecido,Não,-23.48748958117969,-46.86777328624918,dados,São Paulo,
werner_goldberg,Werner Goldberg ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase V - até Barueri,Etapa Única,desconhecido,Não,-23.49730144959614,-46.87627157131819,dados,São Paulo,
barueri,Barueri ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CO4 - Teodoro Sampaio - Barueri,Fase V - até Barueri,Etapa Única,desconhecido,Sim,-23.51269270964618,-46.87546551505785,dados,São Paulo,
lagrimas,Lágrimas ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.63204991671014,-46.58226434601982,dados,São Paulo,kml_65
sao_joao_climaco,São João Climaco ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.62056731560612,-46.59252967948186,dados,São Paulo,kml_65
heliopolis,Heliópolis ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.61211108446382,-46.59523643434994,dados,São Paulo,kml_65
nazare,Nazaré ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.59529406376231,-46.61023052617139,dados,São Paulo,kml_41
jardim_patente,Jardim Patente ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.62875155799199,-46.58951532836316,dados,São Paulo,kml_65
ricardo_jafet,Ricardo Jafet ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.58747256903692,-46.61899307129132,dados,São Paulo,kml_41
sacoma,Sacomã ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.60279020693782,-46.60154059890128,dados,São Paulo,kml_41
lins_de_vasconcelos,Lins de Vasconcelos ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.5782173514949,-46.62397845275671,dados,São Paulo,kml_9
basilio_cunha,Basílio Cunha ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Não,-23.57178346222189,-46.62255000231683,dados,São Paulo,kml_9
cambuci,Cambuci ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.56380760061813,-46.62079909407749,dados,São Paulo,kml_9
pedro_ii,Pedro II ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.54992099251592,-46.62582532189388,dados,São Paulo,kml_94
cerealistas,Cerealistas ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.53869563317355,-46.62456341593314,dados,São Paulo,kml_88
caninde,Canindé ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase I - Trecho entre Canindé - Lágrimas ❸,Etapa Única,desconhecido,Sim,-23.53076145419757,-46.62008211085116,dados,São Paulo,kml_92
nova_gerty,Nova Gerty ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Não,-23.6374482348783,-46.57439768750546,dados,São Paulo,
inhauna,Inhaúna ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Não,-23.6339289721798,-46.56453941084078,dados,São Paulo,
kennedy,Kennedy ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Não,-23.63155788438976,-46.55677967858079,dados,São Paulo,
campestre,Campestre ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Não,-23.63787522335628,-46.54732992551319,dados,São Paulo,
jardim,Jardim ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Não,-23.64630687918859,-46.53756917887772,dados,São Paulo,
santo_andre,Santo André ● ◆,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSE1 - Canindé - Lárgrimas,Fase II - Extensão para Santo André ❸,Etapa Única,desconhecido,Sim,-23.65150893990667,-46.52970056796322,dados,São Paulo,
helio_peregrino,Hélio Peregrino ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Sim,-23.59761059670155,-46.67347925433488,dados,São Paulo,kml_15
ferrazac,Ferrazac ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.60257875338463,-46.68133075655237,dados,São Paulo,kml_57
berrini,Berrini ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Sim,-23.6062478943421,-46.69608242059563,dados,São Paulo,kml_57
jardim_pignatari,Jardim Pignatari ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.60722062289651,-46.71251682964187,dados,São Paulo,kml_24
americo_mourano,Américo Mourano ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Sim,-23.61206629341585,-46.72107875243243,dados,São Paulo,kml_24
jardim_colombo,Jardim Colombo ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.614773042973,-46.73140702630883,dados,São Paulo,kml_38
vila_suzana,Vila Suzana ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.61455673314819,-46.74216454886579,dados,São Paulo,kml_14
jardim_das_palmas,Jardim das Palmas ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.61799770324047,-46.75041876947709,dados,São Paulo,kml_52
anace,Anacê ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Sim,-23.62114491947093,-46.75609247234274,dados,São Paulo,kml_52
lourenco_saporito,Lourenço Saporito ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Não,-23.62447115651257,-46.76452195151363,dados,São Paulo,kml_52
carlos_lacerda,Carlos Lacerda ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,Etapa Única,desconhecido,Sim,-23.63167061545371,-46.77156222535979,dados,São Paulo,kml_52
mitisuani,Mitisuani ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.6404552124543,-46.78019931458638,dados,São Paulo,kml_52
jardim_rosana,Jardim Rosana ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.64841702461565,-46.7787896278345,dados,São Paulo,kml_52
morro_do_s,Morro do S ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.65551658248064,-46.77655722363116,dados,São Paulo,kml_50
santo_dias,Santo Dias ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.66197010042651,-46.77948024365971,dados,São Paulo,kml_50
adventista,Adventista ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.66787045322084,-46.78425730307303,dados,São Paulo,kml_50
parque_fernanda,Parque Fernanda ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.67328746633833,-46.78797910545219,dados,São Paulo,kml_50
dom_jose,Dom José ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.67861322365436,-46.79465590642331,dados,São Paulo,kml_50
valo_velho,Valo Velho ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Sim,-23.6853746286521,-46.80012787931117,dados,São Paulo,kml_50
pirajussara,Pirajussara ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.6359827414386,-46.77914559843554,dados,São Paulo,
maria_sampaio,Maria Sampaio ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.64488736189613,-46.78464249778927,dados,São Paulo,kml_52
macedonia,Macedônia ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.65256704514075,-46.79444845614762,dados,São Paulo,
jardim_irene,Jardim Irene ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.6603959406661,-46.79725878500857,dados,São Paulo,
embu_das_artes,Embu das Artes ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,Etapa Única,desconhecido,Não,-23.66649960589278,-46.8004264012118,dados,São Paulo,
vila_nova_conceicao,Vila Nova Conceição ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Não,-23.58944638463924,-46.67218978743757,dados,São Paulo,kml_57
sao_gabriel,São Gabriel ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Não,-23.57919353726459,-46.67088780161416,dados,São Paulo,kml_57
brasil,Brasil ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Não,-23.57366547031956,-46.6666440247619,dados,São Paulo,kml_66
nove_de_julho,Nove de Julho ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Sim,-23.56856585075499,-46.66045963778912,dados,São Paulo,kml_66
trianon_masp,Trianon - MASP ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Sim,-23.56310422754781,-46.65525184264894,dados,São Paulo,kml_66
14_bis,14 Bis ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Sim,-23.55624193613374,-46.65053864740496,dados,São Paulo,kml_60
martinho_prado,Martinho Prado ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Não,-23.55126685352736,-46.64593796664785,dados,São Paulo,kml_30
anhangabau,Anhangabaú ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha CSO1 -  Hélio Peregrino até Valo Velho,Fase III - Extensão até Anhangabaú ❹,Etapa Única,desconhecido,Sim,-23.54971109863158,-46.6397827058465,dados,São Paulo,kml_30
imperador,Imperador ●■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Sim,-23.51531805092018,-46.45544114101402,dados,São Paulo,kml_40
parque_guarani,Parque Guarani ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.5158137726938,-46.46568694157624,dados,São Paulo,kml_40
aguia_de_haia,Águia de Haia ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Sim,-23.51667899715414,-46.47524757839392,dados,São Paulo,kml_40
burgo_paulista,Burgo Paulista ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.51489833823895,-46.48885474027337,dados,São Paulo,kml_4
vila_marieta,Vila Marieta●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.51211786535929,-46.50123285283999,dados,São Paulo,kml_4
amador_bueno_da_veiga,Amador Bueno da Veiga ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.51906164394,-46.51222340287709,dados,São Paulo,kml_4
vila_granada,Vila Granada ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.5231764777099,-46.5215634500686,dados,São Paulo,kml_34
cel_meireles,Cel Meireles ●,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Não,-23.52186077197526,-46.53483610119956,dados,São Paulo,kml_34
penha_de_franca,Penha de França ● ■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Sim,-23.52336267175787,-46.54539365621202,dados,São Paulo,kml_34
guaiuna,Guaiuna ●■,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Linha LO1 - Cid. Kemel - Jaguaré,Fase I - Trecho entre Imperador- Tiradentes ❹,Etapa Única,desconhecido,Sim,-23.52881774547196,-46.552861522176,dados,São Paulo,kml_34
